"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"142";"u4 1(disz)-sze3 i7 sal4-la{ki}-asz ma2 gid2-da";"for 1 day to the salla canal boat towed";"for 1 day to the salla canal boat towed";"100.000000"
"143";"pisan-dub-ba im sze muhaldim lugal-a2-zi-da-sze3";"basketoftablets  tablets of the barley of the cooks  for lugalazida";"basketoftablets tablets of barley for the cantors";"18.938335"
"144";"1(disz) masz2 ba-usz2 ki ku3-ga-ni-ta kiszib3 lu2-kal-la";"1 billy goat slaughtered  from kugani  under seal of lukalla";"1 billy goat slaughtered from kugani under seal of lukalla";"100.000000"
"145";"1/2(disz) inim-{d}inanna sza3-gu4 lugal-nesag-e gab2-us2 nig2-du7-pa-e3";"12 workman iniminanna  oxen driver of lugalnesage  herding apprentice of nigdupae";"12 workman arad2mu they are of lugalnesage from nigdupae";"11.417530"
"146";"u4 7(disz)-kam iti sig4-{gesz}i3-szub-ba-gar mu us2-sa ma2 {d}en-ki ba-ab-du8";"7th day  month bricksplacedinmoulds  year following the barge of enki was caulked";"7th day month bricksplacedinmoulds year following the barge of enki was caulked";"100.000000"
"147";"szunigin 2(barig) 1(ban2) 4(disz) 1/2(disz) sila3 zi3";"total 2 barig 1 ban2 4 12 sila3 of flour";"total 2 barig 1 ban2 4 12 sila3 flour";"79.563717"
"148";"1(disz) {munus}asz2-gar3 niga {d}en-lil2 mu-kux(DU) szu-da-da";"1 female kid barleyfed  for enlil  delivery of dada";"1 female kid grainfed enlil 1 male kid";"19.493996"
"149";"nam-1(u) sza-at-bi-zi-il 6(gesz2) i-ti-rum 1(gesz'u) a-di-ti";"1troop of atbizil  36 by anahepat  6 by aditi";"1troop of lalkuda 14 bricks by lahutum 14";"10.786826"
"150";"sze ninda ur5-ra lu2 mar-sa kiszib3 ma2-gur8-re";"barley bread interestbearing for the shipyard people under seal of magure";"barley interestbearing for the shipyard people under seal of magure";"81.761290"
"151";"szu ba-an-ti iti szu-esz5-sza mu {d}i-bi2-{d}suen lugal uri5{ki}-ma-ke4 nibru{ki} uri5{ki}-ma bad3-gal-bi mu-du3";"receive  month uea  year ibbisuen king of ur in nippur urs bigwall did erect";"receive month uea year ibbisuen king of ur greatstele erected";"50.933309"
"152";"pisan-dub-ba nig2-ka9 lu2 szuku dab5-ba bala-a-ke4-ne";"basketoftablets  accounts of men accepting rations of the balas";"basketoftablets accounts squared of the dumudaba";"13.924421"
"153";"u4 1(u) 1(disz)-kam iti {d}li9-si4 mu si-ma-num2{ki} ba-hul ...";"11th day  month lisi  year simanum was destroyed";"11th day month lisi year simanum was destroyed";"100.000000"
"154";"2(barig) 3(ban2) ki lugal-e2-mah-e-ta 1(asz) 4(barig) 1(ban2) gur ki ur-mes-ta";"2 barig 3 ban2 from lugalemae  1 gur 4 barig 1 ban2 from urmes";"2 barig 3 ban2 from lugalemae 1 gur 4 barig 1 ban2 from urmes";"100.000000"
"155";"a2-bi u4 1(u) la2 1(disz) 1(gesz'u) 2(gesz2) 2(u) 2(disz) 1/2(disz) sar al 1(u) 5(disz) sar-ta";"its labor 9 days  742 12 sar of hoeing at 15 sar a day";"its labor 9 days 742 12 sar of hoeing at 15 sar a day";"100.000000"
"156";"u3 sze nig2-gal2-la giri3 ur-{d}lamma dumu sa12-du5";"and barley on hand  via urlamma son of chief surveyor";"and barley property of urlamma son of aradula";"20.130955"
"157";"szunigin 2(ban2) 3(disz) sila3 ninda szunigin 7(disz) gin2 i3";"total 2 ban2 3 sila3 bread total 7 shekels oil";"total 2 ban2 3 sila3 bread total 7 shekels oil";"100.000000"
"158";"mu {d}amar-{d}suen lugal la2-ia3 5(asz) sze gur lugal";"year amarsuen is king  the debit 5 royal gur of barley";"year amarsuen is king 5 gur barley royal measure";"28.422022"
"159";"4(ban2) 7(disz) sila3 dabin 7(disz) sila3 ninda AB u4 3(disz)-kam";"4 ban2 7 sila3 barley flour 7 sila3 abbread on the 3rd day";"4 ban2 7 sila3 barley flour 7 sila3 abbread on the 3rd day";"100.000000"
"160";"1(disz) udu ri-im-i3-li2 ab-ba-kal-la szu ba-ti";"1 sheep of rimili  did abbakala receive";"1 the hired man did abbakala receive";"26.269099"
"161";"1(disz) gu4 5(disz) udu u2 igi-kar2 dam sukkal-mah";"1 ox  5 sheep grainfed  birth gift for the wife of the sukkalma";"1 ox 5 sheep grainfed birth gift for the wife of the sukkalma";"100.000000"
"162";"sze-bi 4(u) 6(asz) gur a-sza3 {d}amar-{d}suen-{d}szara2-ki-ag2";"its barley 46 gur  field amarsuenarakiag";"its barley 46 gur field amarsuenarakiag";"100.000000"
"163";"ku3-bi 1/2(disz) ma-na 5(disz) 2/3(disz) gin2 1(u) 5(disz) sze";"its silver 12 mana 5 23 shekels 15 grains";"its silver 12 mana 5 23 shekels 15 grains";"100.000000"
"164";"1(iku) GAN2 1(asz) gur-ta gir2-su{ki}-ta";"1 iku fields  1 gur each  from girsu";"1 iku surface area at 1 each from girsu";"23.356899"
"165";"2(ban2) 8(disz) 2/3(disz) sila3 zi3 ba-ba sze x";"2 ban2 8 23 sila3 of babaflour";"2 ban2 8 23 sila3 of babaflour";"100.000000"
"166";"5(disz) sila3 kasz 5(disz) sila3 ninda ur-{d}nansze";"5 sila beer 5 sila ninda urnane";"5 sila3 beer 5 sila3 bread";"15.207218"
"167";"amar-ku5 dumu usz-bar-me 8(gesz2) n 2(u) 6(asz) 3(barig) 2(ban2) 9(disz) sila3 gur";"for the castrated children of the weavers 48  26 gur 3 barig 2 ban2 9 sila3";"they are not female weavers 48 gur 3 barig 2 ban2 9 sila3";"41.327726"
"168";"mu-kux(DU) ur-{d}suen dumu-lugal 1(disz) {munus}asz2-gar3 niga mu-kux(DU) {d}utu-GIR2@g-gal";"delivery of ursuen son of the king  1 barleyfed female kid delivery of utugirgal";"delivery of ursuen 1 female kid grainfed";"11.835765"
"169";"1(barig) 1(ban2) gig kiszib3 lugal-ra-ni n 2(asz) 1(barig) gur kiszib3 ur-{d}da-mu";"1 gur 1 ban2 wheat  under seal of lugalrani   2 gur 1 barig under seal of urdamu";"1 barig 1 ban2 loan barley under the seal of gaame 2 gur 1 barig under seal of urdamu";"44.897711"
"170";"szunigin 1(esze3) GAN2 8(disz) 1/2(disz)-ta szunigin sze-bi 7(gesz2) 2(asz) 4(ban2) gur";"total 1 ee3 surface area at 8 12 each  total its barley 422 gur 4 ban2";"total 1 ee3 surface area at 8 12 each total its barley 42 gur 4 ban2";"81.535510"
"171";"e2 {d}dumu-zi 1(gesz2) 2(u) szabra 8(disz) nu-banda3-gu4 2(u)-ta";"household of dumuzi  8 the household manager  8 oxen managers at 2 each";"household of dumuzi 8 the household manager 8 oxen managers at 2 each";"100.000000"
"172";"dumu da-da-ga ensi2 umma{ki}";"son of dadaga  governor  of umma";"son of dadaga governor of umma";"100.000000"
"173";"sze-bi 1(u) 7(asz) 4(barig) gur a-sza3 ...";"its barley 17 gur 4 barig  field";"its barley 17 gur 4 barig field";"100.000000"
"174";"ki ur-{d}da-mu-ta 1(disz) ur-ga2-gi4-a 1(disz) lugal-he2-gal2";"from urdamu  did 1 urgagia  one lugalegal";"1 egetin 1 enlilak 1 amarsaman";"6.870636"
"175";"2(asz) 4(ban2) 3(disz) sila3 1(u) 1(disz) 2/3(disz) gin2 gur";"2 gur 4 ban2 3 sila3 11 23 shekels barley from lugalnesage";"2 gur 4 ban2 3 sila3 11 23 shekels";"71.653131"
"176";"i3-gal2 mu si-mu-ru-um{ki} lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam-asz ba-hul";"are here  year simurum lulubu for the 9th time were destroyed";"are here year simurum lulubu for the 9th time were destroyed";"100.000000"
"177";"lugal an-ub-da limmu2-ba-ke4 a-a-kal-la ensi2";"king of the four corners to ayakala governor";"king of the four quarters ayakalla governor";"37.684992"
"178";"7(disz) masz2-gal niga 4(disz)-kam us2 1(u) {munus}asz2-gar3 niga 4(disz)-kam us2";"7 bucks barleyfed 4th grade  1 female kids barleyfed 4th grade";"7 bucks barleyfed 4th grade 1 female kids grainfed 4th grade";"74.194466"
"179";"1(ban2) zi3 sig15 lugal 2(disz) sa gi ninda gur4-ra";"1 ban2 groats royal measure  2 bundles reed fatbreads";"1 ban2 groats royal measure 2 bundles reed fatbreads";"100.000000"
"180";"e2 {d}... 1(gesz2) 1(u) szabra";"household of   7 the household manager";"household of 7 the household manager";"100.000000"
"181";"u3 ur-e2-nun-na nu-banda3-gu4 i3-gal2 mu bad3 mar-tu ba-du3";"and urenuna manager of oxen  are here  year the amorite wall was erected";"and of urenunna are here year the amorite wall was erected";"59.828883"
"182";"1(u) la2 1(disz) sila4 1(disz) masz2";"1 less 1 lambs  1 billy";"9 lambs 1 less 1 billy goat";"33.031643"
"183";"ku3-bi 1/2(disz) ma-na 9(disz) gin2 1(u) 8(disz) sze";"its silver 12 mana 9 shekels 18 grains";"its silver 12 mana 9 shekels 18 grains";"100.000000"
"184";"5(u) 3(disz) amar ... sze-bi-... iti ezem-{d}szul-gi-ta";"53  calves   its barley  from month festival of ulgi";"53 calves suckling";"8.647155"
"185";"{d}nanna-gal-zu dub-sar dumu {d}en-lil2-dingir-zu";"nannagalzu  scribe  son of enlildingirzu";"ikurpae scribe son of pn2";"39.763536"
"186";"sa gu4 3(disz)-kam si gu4 3(disz)-kam";"tendon of 3 oxen  horn of 3 oxen";"tendon of 3 oxen horn of 3 oxen";"100.000000"
"187";"n 3(iku) 1/2(iku) 1/4(iku) GAN2 su3";"3 34 iku surface fallow";"n 3 34 iku surface fallow";"75.983569"
"188";"2(disz) ma2 1(gesz2) gur 2(ban2)-ta ma2-lah5-bi i3-ib2-u3";"2 barges of 6 gur capacity 2 ban2 per day each their skippers piloting";"2 barges of 6 gur capacity 2 ban2 per day each their skippers piloting";"100.000000"
"189";"3(disz) gu4 ab2 3(u) 6(disz) udu";"total 3 oxen and cows 36 small cattle";"3 oxen 3 cows 36 sheep";"16.449759"
"190";"3(disz) nin-ga2-kam sza3 gurum2 lu2-{d}utu ... nin-inim-gi-na";"3 mana wool for ningakam  from the inspection of luutu   nininimgina";"3 mana wool for ningakam from the inspection of ninmar";"79.635803"
"191";"8(disz) 1/3(disz) ma-na siki ur-su4-su4 i3-dab5";"8 13 mana wool  ursusu received";"8 13 mana wool of lugalitaran female goat hair";"29.847459"
"192";"2(u) 2(asz) gu2 4(disz) 5/6(disz) ma-na siki-gi";"22 talents 4 56 mina tan wool";"22 talents 4 56 mana tan wool";"48.892302"
"193";"7(disz) {gesz}epir2 x x 1(disz) {gi}kid ki-la2-bi 1/3(disz) sar x gu-la";"7    1 mat its size 13 sar";"7 kisuen 17 pise plasterers";"7.160476"
"194";"sa2-du11 a-ra2 1(disz)-kam 3(disz) sila3 i3-nun";"first saduallotment  3 sila3 butter oil";"first time 3 sila3 butter oil";"53.728497"
"195";"iti 1(u) 1(disz)-kam i3-gal2 iti sig4-{gesz}i3-szub-ba-gar-ra-ta";"a period of 11 months  are here  from month bricks set in the molds";"of the 1st month are here from month bricks set in the molds";"61.595393"
"196";"1(gesz2) 2(barig) sze gur lugal la2-ia3 su-ga";"6 gur 2 barig barley royal measure  deficit repaid";"6 gur 2 barig barley royal measure deficit repaid";"100.000000"
"197";"pisan-dub-ba e2-tum gesz ku3-ta du8-ha mu ha-ar-szi{ki} hu-ur5-ti{ki}";"basketoftablets  chambers   year ari urti";"basketoftablets chambers of sweetwort year ari and urti";"16.515822"
"198";"a-ru-a ur-{d}lamma 3(disz) nin-bur-szu-ma a-ru-a szu-na";"donated by urlamma  3 mana wool for ninburuma  donated by una";"donated by urlamma 3 mana wool for enasa before daddau";"57.813963"
"199";"nigin-ba bar-ra kar gir2-su{ki}-ta gu2-ab-ba{ki}-sze3";"grand totals of barakaralaborers  from girsu  to guabba";"grand totals of grand totals from girsu to guabba";"43.167001"
"200";"7(disz) udu ki ug3-IL2-ta";"7 sheep  from ugil";"7 sheep from ugil";"100.000000"
"201";"kiszib3 lugal-inim-gi-na 5(u) 8(asz) 2(barig) 4(ban2) gur";"under seal of lugalinimgina  58 gur 2 barig 4 ban2";"under seal of lugalinimgina 58 gur 2 barig 4 ban2";"100.000000"
"202";"gurx(|SZE.KIN|)-a zar3 tab-ba a-sza3 nun-na a-sza3 nam-ha-ni u3 a-sza3 iszib-e-ne";"harvested and sheaves piled up in the prince field in the namhani field and in the incantation priests field";"harvested and sheaves piled up in the field namani and in new field";"34.499059"
"203";"sza3-bi-ta 3(gesz'u) 6(gesz2) a2(DA) u4-du8-a 4(gesz2) 2(asz) 2(barig) 5(ban2) 7(disz) 1/2(disz) sila3 dabin gur";"therefrom  216 labor freed days  242 gur 2 barig 5 ban2 7 12 sila3 barley flour";"therefrom 216 labor freed gur 2 barig 5 ban2 7 12 sila3 barley flour";"74.971538"
"204";"1(gesz2) 3(u) 3(disz) geme2 u4 1(disz)-sze3";"93 female laborer workdays";"633 female laborer workdays";"59.460356"
"205";"szunigin 8(asz) 3(ban2) 7(disz) 1/3(disz) sila3 9(disz) 1/2(disz) gin2 i3-nun gur";"total 8 gur 3 ban2 7 13 sila3 9 12 shekels butter oil";"total 8 gur 3 ban2 7 13 sila3 9 12 shekels butter oil";"100.000000"
"206";"1(disz) kusz szu-dulx(|URxDISZ.DISZ.DISZ|) 2(disz) kun gu4";"1 hide of oxen yoke  2 tails of oxen";"1 egetin 1 enlilak 1 amarsaman";"4.923026"
"207";"ki ur-{d}da-mu-ta 2(u) 1(asz) 2(barig) 4(ban2) ki ur-{d}lamma dumu lu2-{d}suen-ta";"from urdamu  21 gur 2 barig 4 ban2 from urlamma son of lusuen";"1 egetin 1 enlilak 1 amarsaman";"1.263783"
"208";"dumu-ni-me 3(disz) nin-iri-ni-sze3 3(disz) nig2-gi-na";"being her children  3 mana wool for ninirinie  3 mana wool for niggina";"being her children 3 mana wool for ninirinie 3 mana wool for niggina";"100.000000"
"209";"kiszib3 2(disz) lu2-du10-ga 1(u) 8(disz) gurusz u4 1(disz)-sze3";"2 sealed tablets of luduga  18 workdays male laborers";"under seal of luduga 18 workdays male laborers";"60.042877"
"210";"2(u) sze gur kiszib3 {d}szul-gi-a-ti kiszib3 dabx(U8)-ba";"2 gur of barley  under seal of ulgiati  seals taken";"2 gur barley annebadu the cantor";"9.223644"
"211";"a-a-kal-la 3(disz) sila3 kasz 2(disz) sila3 ninda 3(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for ayakalla  3 sila3 beer 2 sila3 bread 3 shekels onions 3 shekels oil 2 shekels alkaliplant";"for ayakalla 3 sila3 beer 2 sila3 bread 3 shekels onions 3 shekels oil 2 shekels alkaliplant";"100.000000"
"212";"pisan-dub-ba kiszib3 lu2 ensi2 ma-da-ke4-ne i3-gal2";"basketoftablets  sealed documents of the men and governors of the land  are here";"basketoftablets sealed documents of assignments";"13.501634"
"213";"1(disz) ur-mes dumu ugu2-du6-du6 1(disz) lugal-e";"1 urmes the son of ugududu  1 lugale";"1 urmes the son of ugududu 1 lugale";"100.000000"
"214";"szunigin 1(u) la2 1(disz) sa szum2";"total 9 bundles onions";"total 9 bundles onions";"100.000000"
"215";"2(disz) masz2 giri3 ur-e11-e ugu2 lu2-{d}suen";"2 billy goats  via uree  debit account of lusuen";"2 billy goats via uree to the debit account of lusuen";"58.772837"
"216";"a-gu-a 3(disz) sila3 kasz 2(disz) sila3 ninda 2(disz) sa szum2";"for agua  3 sila3 beer 2 sila3 bread 2 bundles onions";"3 sila3 beer 2 sila3 bread 2 bundles onions";"80.073740"
"217";"iti sze-sag11-ku5-ta iti diri sze-sag11-ku5-sze3 iti 2(disz)-kam";"from month harvest  to the extra month harvest  it is 2 months";"from month harvest to month harvest a period of two months";"26.477952"
"218";"a-sza3 nin-e-gu3-ba-de2 ki ur-sa6-ga dumu ur-gu-la";"field ninegubade from ursaga son of urgula";"field hillockofara 1 ursaga son of urgula";"43.472087"
"219";"pisan-dub-ba nig2-ka9-ak sze lu2 nig2-dab5-ke4-ne";"basketoftablets  accounts of grain  of the requisitioners";"basketoftablets accounts of barley";"28.087083"
"220";"1(disz) a-tu ... 1(disz) ur-... ugula szu-...";"1 atu   1 ur  ugula u";"1 atu 1 ur";"60.653066"
"221";"4(ban2) 2(disz) sila3 u2-kur 1(ban2) 5(disz) 5/6(disz) sila3 2(disz) gin2 numun za3-hi-li";"4 ban2 2 sila3 u2kur spice  1 ban2 5 56 sila3 2 shekels cress seed";"4 ban2 2 sila3 u2kur spice 1 ban2 5 56 sila3 2 shekels cress seed";"100.000000"
"222";"4(asz) 4(barig) kiszib3 ur-nigar{gar} nu-banda3 da-da";"4 gur 4 barig urnigar superintendent dada";"4 gur 4 barig urnigar superintendent dada";"100.000000"
"223";"ugula ...-la kiszib3 ur-{d}szara2 mu ma2 {d}en-ki ba-ab-du8";"foreman la  under seal of urara  year the boat of enki was caulked";"foreman urara under seal of urara year the boat of enki was caulked";"84.236267"
"224";"u4 2(disz)-kam ki ab-ba-sa6-ga-ta szu-ma-ma";"2nd day  from abbasaga  umama";"2nd day from abbasaga umama";"100.000000"
"225";"szunigin 3(u) 4(disz) dumu 1(disz) ma-na-ta";"total 34 children 1 mina each";"total 34 children 1 mina each";"100.000000"
"226";"lu2-{d}nam2-an-ka i3-gal2 mu {d}amar-{d}suen lugal";"lunamanka  are here  year amarsuen is king";"lunamanka are here year amarsuen is king";"100.000000"
"227";"($ blank space $) geme2 u4 1(disz)-sze3 a-sza3 iszib-e-ne";"workdays at the field iibpriests";"workdays in new field";"14.794016"
"228";"gub-ba-am3 szunigin 1(u) la2 1(disz) geme2 3(disz) ma-na-ta";"it is the staff stationed  total 9 female laborers 3 mana each";"it is the staff stationed total 9 female laborers 3 mana each";"100.000000"
"229";"1(disz) sila4 lu2-{d}asar-lu2-hi szabra 2(disz) sila4 ensi2 nibru{ki}";"1 lamb from luasalluhi the household manager  2 lambs from the ensi of nippur";"1 lamb from luasalluhi 2 lambs from the governor of nippur";"39.257421"
"230";"nig2-dab5 tug2 a-gi4-um szar3 ki {d}utu-GIR2@g-gal giri3 szar-ru-um-i3-li2";"nigdaboffering of the royal agium garment  with utugir2gal via arrumili";"nigdaboffering of the royal agium garment via arrumili with via arrumili";"53.482593"
"231";"iti diri mu si-ma-num2{ki} ba-hul {d}szu-{d}suen";"month extra year simanum was destroyed usuen";"month extra year simanum was destroyed usuen";"100.000000"
"232";"szunigin 5(disz) sila3 kasz saga szunigin 6(disz) gin2 i3";"total 5 sila3 of highquality beer total 6 shekels of oil";"total 5 sila3 fine beer total 6 shekels oil";"35.738801"
"233";"e2-kiszib3-ba a2-ti-e2-sag{ki} 1(gesz2) 3(u) la2 5(u)";"the warehouse atiesag  9 less 5";"the warehouse atiesag 9 less 5";"100.000000"
"234";"1(disz) geme2-{d}lamma dumu-ni-me 2(disz) nin-ib2-ta-e3";"and 1 for gemelamma  being her children  2 mana wool for ninibtae";"and 1 for gemelamma her children 2 mana wool for ninibtae";"74.261411"
"235";"pisan-dub-ba gurum2-ak kiszib3-ba e2 {d}ig-alim";"basketoftablets  inspections sealed documents  of the house of igalim";"basketoftablets inspections sealed documents of igalim";"51.002946"
"236";"szunigin 6(disz) gin2 naga szunigin 3(disz) ku6 3(disz) sa szum2";"total 6 shekels alkaliplant  total 3 fish 3 bundles onions";"total 6 shekels alkaliplant total 3 fish 3 bundles onions";"100.000000"
"237";"pisan-dub-ba udu tag-tag e2-tum-e";"basketoftablets  sheep weaving  to the chambers";"basketoftablets sheep of allocation";"19.376929"
"238";"mu za-ab-sza-li{ki}-sze3 mu-bi mu 2(disz)-am3 iti-bi iti 2(u) 4(disz)-am3";"to year zabali  the years 2 years   the months 24 months";"to year zabali the years 2 years the months 24 months";"100.000000"
"239";"iti sze-sag11-ku5 mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"month harvest  year amarsuen the king urbilum destroyed";"month harvest year amarsuen the king urbilum destroyed";"100.000000"
"240";"ki ga-ba-tal 1(disz) gu4 u2 5(disz) udu u2";"with gabatal  1 ox grassfed 5 sheep grassfed";"babanen responsible official sheep";"5.876351"
"241";"iti ezem-mah mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"month grand festival  year king amarsin urbilum destroyed";"month grand festival year king amarsin urbilum destroyed";"100.000000"
"242";"1(disz) inim-ma-dingir dam-gar3 1(disz) ur-{d}nu-musz-da lu2 ki-ba gub-ba-me";"1 inimadingir the trade agent  1 urnumuda  are men at the place stationed";"1 egetin 1 enlilak 1 amarsaman";"3.005799"
"243";"szunigin 2(gesz'u) 9(gesz2) 5(u) 6(asz) 3(barig) 3(disz) 2/3(disz) sila3 duh gur";"total 1796 gur 3 barig 3 23 sila3 bran";"total 596 gur 3 barig 3 23 sila3 bran";"75.062385"
"244";"x szu-ku6 ugula lugal-ku3-ga-ni n il2 ur-sze3";"fisherman overseer lugalkugani  n porters";"fisherman foreman lugalkugani";"23.196237"
"245";"7(gesz2) 2(u) 2(disz) 1/2(disz) sar al 5(disz) sar-ta";"442 12 sar hoed at 5 sar per day";"442 12 sar hoed at 5 sar per day";"100.000000"
"246";"1/3(disz) ma-na 1(disz) gin2 ku3-babbar a-ra2 1(disz)-kam";"13 mana 1 shekel silver  the first time";"13 mana 1 shekel silver the first time";"100.000000"
"247";"ARAD2-mu maszkim u4 2(u) 9(disz)-kam ki du11-ga-ta ba-zi";"aradmu responsible official  the 29th day booked out from dugas account";"aradmu responsible official the 29th day booked out of the account of duga";"57.608442"
"248";"lu2-du10-ga 5(disz) kasz 5(disz) sila3 ninda 5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for luduga  5 sila3 beer 5 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"for luduga 5 sila3 beer 5 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"100.000000"
"249";"ga2-nun mar-sa du3-a ugula a-da-lal3 mu hu-uh2-nu-ri{ki} ba-hul";"storage facility of marsa erected  foreman adalal  year unuri was destroyed";"storehouse built foreman adalal year unuri was destroyed";"46.761440"
"250";"lugal an-ub-da limmu2-ba i3-li2-mi-di3 sal-hu-ba";"king of the four corners ilmidi s";"king of the four corners imea u";"61.478815"
"251";"giri3 lugal-inim-gi-na ur-{d}isztaran unu3 1(disz) kusz szu-dulx(|URxA|) gu4";"via lugalinimgina  uritaran cowherd  1 hide of ox yoke";"via uritaran cowherd 1 hide of ox yoke";"76.727965"
"252";"nig2-ka9-ak ka-la2-a ulu3-di dumu ha-ba-an-zi-zi mu us2-sa e2 puzur4-isz-{d}da-gan ba-du3";"account of kalaa  uludi son of abanzizi  year after the house puzrisdagan was erected";"account of uludi of uludi of ayakala it was built the house of puzridagan was erected";"9.103526"
"253";"giri3-se3-ga e2-usz-bar-me 2(disz) lu2 azlag2 ...";"they are personnel of the house of the weavers  2 fullers";"personnel of the house of the weavers 2 fullers";"80.073740"
"254";"nigin-ba 2(u) 6(disz) masz-da3 nigin-ba 5(disz) az";"grand total 26 gazelles  grand total 5 bears";"grand total 26 gazelles grand total 5 bears";"100.000000"
"255";"pisan-dub-ba sze gesz-e3-a GAN2-gu4 apin-la2 u3 nig2-ka9-ak";"basketoftablets  barley threshed of the oxenfields plough maintenance and accounts";"basketoftablets threshed barley of the oxenfield and accounts";"13.991316"
"256";"sze-bi 1(gesz2) 3(u) 7(asz) 2(barig) gur";"its barley 97 gur 2 barig";"its barley 97 gur 2 barig";"100.000000"
"257";"si-i3-tum nig2-ka9-ak-a hu-bi2-dam dam-gar3 in-da-gal2";"remainder of the account  against ubidam the trade agent  exists";"more than previously he widened its eusiga house";"2.150424"
"258";"szunigin 1(disz) {ansze}kunga2-nita2 gesz mu-kux(DU) {d}szara2";"total 1 male mule for the yoke  delivery for ara";"total 1 male mule for the yoke delivery for ara";"100.000000"
"259";"kiszib3 ur-{d}nun-gal 4(gesz2) 3(u) 5(asz) 9(disz) sila3 gur";"under seal of urnungal  275 gur 9 sila3";"under seal of urnungal 275 gur 9 sila3";"100.000000"
"260";"1(disz) tug2 bar-dul5 saga 3(disz) tug2 bar-dul5 gu2-tar";"1 garment outercover good quality  3 units of outercover";"1 garment guzza good quality 3 garment doublethreaded good quality";"19.640733"
"261";"($ blank space $) 4(disz) u4 2(u)-kam";"subtotal 4  2th day";"subtotal 4 2th day";"100.000000"
"262";"szunigin 1(u) 6(asz) 4(barig) x x x x gur";"total 16  gur 4 barig";"total 16 gur 4 barig";"100.000000"
"263";"ARAD2 ka-guru7 mu us2-sa e2 puzur4-da-gan ba-du3";"of arad the silo manager  year following the house of puzridagan was built";"servant of the silo manager year after the house of puzridagan was erected";"49.735674"
"264";"kun-zi-da dub-la2-{d}utu gub-ba 2(u) gurusz u4 1(disz)-sze3";"at the reservoir of dublautu stationed  2 male laborer workdays";"at the reservoir of the lamma temple 2 workdays male laborers";"26.985535"
"265";"1(disz) udu niga {d}nun-x x ki USZ sagi-ta";"1 sheep grainfed for nun from usz the cupbearer";"1 sheep grainfed for nun from usz the cupbearer";"100.000000"
"266";"5(gesz2) gurusz u4 1(disz)-sze3 zar3 tab-ba ki-su7 gub-ba";"3 male laborer workdays  sheaves piled up at the threshing floor stationed";"3 male laborer workdays sheaves piled up at the threshing floor stationed";"100.000000"
"267";"u4 7(disz)-kam ki ur-mes-ta iti pa4-u2-e";"on the 7th day from urmes month paue";"on the 7th day from urmes month paue";"100.000000"
"268";"ki ur-{d}nin-tu-ta kiszib3 lu2-{d}nin-szubur mu sza-asz-szu2-ru-um{ki} a-ra2 2(disz)-kam ba-hul";"from urnintu  sealed tablet of luninubur  year arum was destroyed for the second time";"from urnintu under seal of luninubur year for the 2nd time arum was destroyed";"22.894157"
"269";"igi-3(disz)-gal2-ta iti munu4-gu7-ta iti ezem-{d}szul-gi-sze3 7(disz) gin2";"at 13 shekel each  from month malt feast  to month festival of ulgi 7 shekels";"andaga from month malt feast to month festival of ulgi 7 shekels";"70.372595"
"270";"ku3-bi 1(disz) ma-na ki ur-{d}szul-pa-e3-ta 3(u) sze gur";"its silver 1 mana  from urulpae  3 gur barley";"its silver 1 mana from urulpae 3 gur barley";"100.000000"
"271";"1(barig) 3(ban2) szu-esz18-dar 1(barig) 3(ban2) lu2-giri17-zal";"1 barig 3 ban2 uedar  1 barig 3 ban2 lugirizal";"1 barig 3 ban2 uedar 1 barig 3 ban2 lugirizal";"100.000000"
"272";"3(disz) x {d}x-x 4(disz) udu {d}nin-hur-sag";"3  for   4 sheep for ninursag";"3 mana wool for eannatum 4 sheep";"15.619700"
"273";"1(u) la2 1(disz) udu u4 2(u) 8(disz)-kam";"9 rams  28th day";"9 sheep 9th day";"18.995892"
"274";"mu si-mu-ru-um{ki} lu-lu-bu u3 mu ur-bi2-lum{ki}";"year simurum lulubu  and the year urbilum";"year simurum and lullubu for the year urbilum";"27.054113"
"275";"3(u) 8(asz) ziz2 gur 3(u) 3(asz) 4(ban2) gig gur";"38 gur emmer  33 gur 4 ban wheat";"38 gur emmer 3 gur 4 ban2 wheat";"27.054113"
"276";"mu {d}szu-{d}suen lugal-e na-ru2-a-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-du3";"year usuen the king erected greatstele for enlil and ninlil";"year usuen the king greatstele erected to enlil and ninlil erected";"36.132844"
"277";"siskur2 ga gu7-sze3 giri3 a-kal-la lu2-inim-ma";"offering for milkfeeding  via akalla man of testimony";"siskuroffering with you via akalla man of testimony";"51.697315"
"278";"u4 3(disz)-kam ki na-lu5 iti masz-da3-gu7";"3rd day  from nalu  month gazelle feast";"3rd day from nalu month gazelle feast";"100.000000"
